Date&Time,Tweet,Tweet_ID,ReTweet_Count,Favorite_Count,Tweet_Source
2022-08-30 16:42:49+00:00,life fun friend like warren happy 92nd birthday,1564654888399028224,1215,16970,Twitter Web App
2022-08-28 21:16:47+00:00,summers almost time sneak another book two recommend,1563999058355634176,480,3952,Twitter Web App
2022-08-27 15:49:01+00:00,grateful japans generosity part play fightforwhatcounts ending aids tuberculosis malaria building resilient health systems keep us safe future pandemics,1563554181943660544,251,1724,Twitter Web App
2022-08-26 16:59:58+00:00,interesting findings tackle learning disruptions covid19 help kids move forward math learning,1563209649364430849,137,1133,Twitter Web App
2022-08-25 20:49:26+00:00,encouraging theres public support taking big steps avoid climate disaster ever book suggests lot ideas available paperback,1562905011868545024,284,2043,Twitter Web App
2022-08-25 16:51:30+00:00,easy forget scary polio united states around world powerful reminder,1562845130436255745,292,1947,Twitter Web App
2022-08-24 18:41:32+00:00,damaris matokemuhia changing fight malaria gender inequity personal story phenomenal,1562510433658974212,269,1355,Twitter Web App
2022-08-23 21:24:40+00:00,agree women vaccinators vitally important reaching every last child polio vaccines thank everyone community continuing support effort endpolio good,1562189099355627521,218,1168,Twitter Web App
2022-08-23 18:51:10+00:00,last year laid plan eliminating greenhouse gas emissions year theres momentum ever avoid climate disaster available paperback,1562150471149559808,250,1720,Twitter Web App
2022-08-23 16:20:16+00:00,past 16 years world made immense strides protecting children lifethreatening diarrhea today congratulate nigeria introducing vaccine protect generations nigerian children,1562112496550285313,186,1508,Twitter Web App
2022-08-22 23:00:20+00:00,tony amazing public servant long covid19 struck hero millions people including,1561850788766314496,328,3378,Twitter Web App
2022-08-21 20:53:53+00:00,years ago idea using mosquitoes ally fight diseases sounded crazy explains innovative solution already saved lives around world,1561456578007408640,283,1529,Twitter Web App
2022-08-19 23:30:57+00:00,im happiest im learning matter gross subject matter today experienced meguro parasitological museum tokyo saw believed worlds longest tapeworm 1010 would visit,1560771328814108673,7544,22531,Twitter Web App
2022-08-19 16:57:19+00:00,honored receive award thank foreign minister hayashi,1560672267515809792,218,2130,Twitter Web App
2022-08-19 03:49:51+00:00,thank great conversation health development appreciate leadership im impressed passion young leaders global health arigatou gozaimasu,1560474098714550272,31,137,Twitter Web App
2022-08-18 21:41:49+00:00,thank global health champions japan commitment saving lives around world must keep fight make sure preventable emergencies never derail common pursuit better future,1560381479766568961,258,1944,Twitter Web App
2022-08-18 17:40:13+00:00,inside twostory brick building medelln colombia scientists work long hours muggy labs breeding millions millions mosquitoes,1560320677751582720,528,1853,Twitter Web App
2022-08-18 13:29:54+00:00,im excited dr helene gayle ashish dhawan decided join board great partners foundation yearsand helenes case fantastic leader im looking forward working,1560257683759849474,112,1071,Twitter Web App
2022-08-17 17:12:25+00:00,eradicating malaria even harder following covid19 pandemic thankfully exciting innovations eliminate malaria good,1559951292985790464,351,2067,Twitter Web App
2022-08-17 00:02:23+00:00,thank president yoon leadership global health look forward continued partnership reduce burden disease,1559692078640050176,282,3142,Twitter Web App
2022-08-16 20:49:43+00:00,mosquitoes need sugar often need blood achilles heel,1559643589553971200,856,4105,Twitter Media Studio
2022-08-15 17:45:39+00:00,,1559234882748170240,275,1557,Twitter Media Studio
2022-08-15 02:24:48+00:00,india celebrates 75th independence day congratulate prioritizing healthcare digital transformation spearheading indias development indias progress sectors inspiring fortunate partner journey amritmahotsav,1559003142804480000,2432,21100,Twitter Web App
2022-08-12 22:08:19+00:00,fight climate change far im optimistic ever working together make netzero future abundant affordable clean energy reality people everywhere,1558213819209371648,144,1637,Twitter Web App
2022-08-12 22:08:18+00:00,369 billion investment spark innovation drive job creation reduce energy prices emissions sets clear example serious climate action looks like,1558213815975571456,183,1743,Twitter Web App
2022-08-12 22:08:17+00:00,inflation reduction acts passage congress nothing short extraordinary united states taking historic step towards clean energy economy need meet climate goals,1558213811680595969,365,3349,Twitter Web App
2022-08-12 16:50:24+00:00,past decade reached 1 million students 20000 teachers around world heres look teams new threeweek course climate,1558133814622162944,151,992,Twitter Media Studio
2022-08-11 17:22:22+00:00,prime minister shinzo abe understood improving health right thing also makes world safer prosperous,1557779469665914880,598,3176,Twitter Web App
2022-08-10 18:00:06+00:00,wow im blown away support,1557426577444462593,169,1423,Twitter Web App
2022-08-10 16:53:18+00:00,outbreaks inevitable pandemics optional video gives glimpse big history helping students connect present past,1557409768293052416,134,897,Twitter Media Studio
2022-08-09 21:40:32+00:00,want help teachers students us hard better giving wont find better time im giving 50 boost every donation donorschoose today,1557119665138044928,164,1036,Twitter Web App
2022-08-09 14:46:43+00:00,teachers deserve thanks support im partnering boosting donations today 50 help students get back learning,1557015522235289600,281,1857,Twitter Web App
2022-08-08 23:01:59+00:00,news polio detected new york wastewater samples urgent reminder endpolio good remains threat us global eradication strategy must fully supported protect people everywhere,1556777773997309953,242,1409,Twitter Web App
2022-08-06 15:37:59+00:00,solving climate change hardest challenge humanity ever faced would historic step forward represents best chance build energy future america cleaner cheaper secure lets get done,1555941261814554624,335,2366,Twitter Web App
2022-08-05 18:52:22+00:00,ive long admired courage ask tough questions answer way direct entertaining johns new project working support maternal health worth checking,1555627791873216512,80,891,Twitter Web App
2022-08-05 18:52:21+00:00,never thought fighting poverty disease decreasing world suck increasing awesome trip africa convinced good description,1555627790103302144,220,2457,Twitter Web App
2022-08-05 17:00:50+00:00,look away impact climate change already vulnerable,1555599725537087488,206,1538,Twitter Web App
2022-08-04 18:55:29+00:00,jerad taught make deerskin medicine bag explained deeper meaning behind native tradition goes back thousands years,1555266188514455553,154,1339,Twitter Web App
2022-08-03 17:47:18+00:00,rt important ever understand climate change worsen existing health disparities thats,1554886642946609154,91,0,Twitter Web App
2022-08-03 17:03:21+00:00,jerad koepp first native educator receive washington state teacher year award hope youre inspired work,1554875583300919296,233,1946,Twitter Web App
2022-08-02 22:26:18+00:00,rt inflation reduction act 2022 historic step move us closer climate energy security,1554594468728573953,118,0,Twitter Web App
2022-08-02 19:35:28+00:00,theres never important time support teachers goal empower free innovative curriculum teaching tools,1554551476072067072,144,1074,Twitter Media Studio
2022-08-01 19:15:19+00:00,im inspired jerads commitment helping native students embrace culture make talents backtoschool,1554184014935642113,173,1359,Twitter Media Studio
